data;produto;turno;quantidade_vendida;categoria;preco_unitario
2023-01-26;prato_vegetariano;cafe_manha;22;prato_principal;28.0
2023-01-27;prato_executivo;almoco;73;prato_principal;35.9
2023-01-27;prato_executivo;jantar;68;prato_principal;35.9
2023-01-27;prato_executivo;cafe_manha;45;prato_principal;35.9
2023-01-27;salada_caesar;almoco;20;entrada;18.5
2023-01-27;salada_caesar;jantar;32;entrada;18.5
2023-01-27;salada_caesar;cafe_manha;15;entrada;18.5
2023-01-27;frango_grelhado;almoco;36;prato_principal;32.0
2023-01-27;frango_grelhado;jantar;51;prato_principal;32.0
2023-01-27;frango_grelhado;cafe_manha;37;prato_principal;32.0
2023-01-27;suco_laranja;almoco;99;bebida;8.0
2023-01-27;suco_laranja;jantar;91;bebida;8.0
2023-01-27;suco_laranja;cafe_manha;67;bebida;8.0
2023-01-27;sobremesa_dia;almoco;25;sobremesa;12.0
2023-01-27;sobremesa_dia;jantar;40;sobremesa;12.0
2023-01-27;sobremesa_dia;cafe_manha;20;sobremesa;12.0
2023-01-27;prato_vegetariano;almoco;33;prato_principal;28.0
2023-01-27;prato_vegetariano;jantar;31;prato_principal;28.0
2023-01-27;prato_vegetariano;cafe_manha;10;prato_principal;28.0
2023-01-28;prato_executivo;almoco;28;prato_principal;35.9
2023-01-28;prato_executivo;jantar;73;prato_principal;35.9
2023-01-28;prato_executivo;cafe_manha;39;prato_principal;35.9
2023-01-28;salada_caesar;almoco;7;entrada;18.5
2023-01-28;salada_caesar;jantar;17;entrada;18.5
2023-01-28;salada_caesar;cafe_manha;11;entrada;18.5
2023-01-28;frango_grelhado;almoco;17;prato_principal;32.0
2023-01-28;frango_grelhado;jantar;46;prato_principal;32.0
2023-01-28;frango_grelhado;cafe_manha;24;prato_principal;32.0
2023-01-28;suco_laranja;almoco;41;bebida;8.0
2023-01-28;suco_laranja;jantar;86;bebida;8.0
2023-01-28;suco_laranja;cafe_manha;61;bebida;8.0
2023-01-28;sobremesa_dia;jantar;32;sobremesa;12.0
2023-01-28;sobremesa_dia;cafe_manha;10;sobremesa;12.0
2023-01-28;prato_vegetariano;almoco;15;prato_principal;28.0
2023-01-28;prato_vegetariano;jantar;28;prato_principal;28.0
2023-01-28;prato_vegetariano;cafe_manha;17;prato_principal;28.0
2023-01-29;prato_executivo;almoco;29;prato_principal;35.9
2023-01-29;prato_executivo;jantar;18;prato_principal;35.9
2023-01-29;prato_executivo;cafe_manha;37;prato_principal;35.9
2023-01-29;salada_caesar;almoco;4;entrada;18.5
2023-01-29;salada_caesar;jantar;13;entrada;18.5
2023-01-29;salada_caesar;cafe_manha;3;entrada;18.5
2023-01-29;frango_grelhado;almoco;13;prato_principal;32.0
2023-01-29;frango_grelhado;jantar;28;prato_principal;32.0
2023-01-29;frango_grelhado;cafe_manha;22;prato_principal;32.0
2023-01-29;suco_laranja;almoco;22;bebida;8.0
2023-01-29;suco_laranja;jantar;37;bebida;8.0
2023-01-29;suco_laranja;cafe_manha;37;bebida;8.0
2023-01-29;sobremesa_dia;almoco;13;sobremesa;12.0
2023-01-29;sobremesa_dia;jantar;6;sobremesa;12.0
2023-01-29;sobremesa_dia;cafe_manha;12;sobremesa;12.0
2023-01-29;prato_vegetariano;almoco;7;prato_principal;28.0
2023-01-29;prato_vegetariano;jantar;17;prato_principal;28.0
2023-01-29;prato_vegetariano;cafe_manha;12;prato_principal;28.0
2023-01-30;prato_executivo;almoco;62;prato_principal;35.9
2023-01-30;prato_executivo;jantar;34;prato_principal;35.9
2023-01-30;prato_executivo;cafe_manha;38;prato_principal;35.9
2023-01-30;salada_caesar;almoco;14;entrada;18.5
2023-01-30;salada_caesar;jantar;11;entrada;18.5
2023-01-30;salada_caesar;cafe_manha;7;entrada;18.5
2023-01-30;frango_grelhado;almoco;39;prato_principal;32.0
2023-01-30;frango_grelhado;jantar;19;prato_principal;32.0
2023-01-30;frango_grelhado;cafe_manha;19;prato_principal;32.0
2023-01-30;suco_laranja;almoco;51;bebida;8.0
2023-01-30;suco_laranja;jantar;60;bebida;8.0
2023-01-30;suco_laranja;cafe_manha;56;bebida;8.0
2023-01-30;sobremesa_dia;almoco;12;sobremesa;12.0
2023-01-30;sobremesa_dia;jantar;17;sobremesa;12.0
2023-01-30;sobremesa_dia;cafe_manha;15;sobremesa;12.0
2023-01-30;prato_vegetariano;almoco;17;prato_principal;28.0
2023-01-30;prato_vegetariano;jantar;12;prato_principal;28.0
2023-01-30;prato_vegetariano;cafe_manha;23;prato_principal;28.0
2023-01-31;prato_executivo;almoco;57;prato_principal;35.9
2023-01-31;prato_executivo;jantar;43;prato_principal;35.9
2023-01-31;prato_executivo;cafe_manha;56;prato_principal;35.9
2023-01-31;salada_caesar;almoco;26;entrada;18.5
2023-01-31;salada_caesar;jantar;9;entrada;18.5
2023-01-31;salada_caesar;cafe_manha;14;entrada;18.5
2023-01-31;frango_grelhado;almoco;49;prato_principal;32.0
2023-01-31;frango_grelhado;jantar;32;prato_principal;32.0
2023-01-31;frango_grelhado;cafe_manha;25;prato_principal;32.0
2023-01-31;suco_laranja;almoco;90;bebida;8.0
2023-01-31;suco_laranja;jantar;57;bebida;8.0
2023-01-31;suco_laranja;cafe_manha;76;bebida;8.0
2023-01-31;sobremesa_dia;almoco;40;sobremesa;12.0
2023-01-31;sobremesa_dia;jantar;22;sobremesa;12.0
2023-01-31;sobremesa_dia;cafe_manha;28;sobremesa;12.0
2023-01-31;prato_vegetariano;almoco;24;prato_principal;28.0
2023-01-31;prato_vegetariano;jantar;22;prato_principal;28.0
2023-01-31;prato_vegetariano;cafe_manha;17;prato_principal;28.0
2023-02-01;prato_executivo;almoco;52;prato_principal;35.9
2023-02-01;prato_executivo;jantar;51;prato_principal;35.9
2023-02-01;prato_executivo;cafe_manha;53;prato_principal;35.9
2023-02-01;salada_caesar;almoco;11;entrada;18.5
2023-02-01;salada_caesar;jantar;11;entrada;18.5
2023-02-01;salada_caesar;cafe_manha;14;entrada;18.5
2023-02-01;frango_grelhado;almoco;38;prato_principal;32.0
2023-02-01;frango_grelhado;jantar;26;prato_principal;32.0
2023-02-01;frango_grelhado;cafe_manha;27;prato_principal;32.0
2023-02-01;suco_laranja;almoco;75;bebida;8.0
2023-02-01;suco_laranja;jantar;54;bebida;8.0
2023-02-01;suco_laranja;cafe_manha;60;bebida;8.0
2023-02-01;sobremesa_dia;almoco;30;sobremesa;12.0
2023-02-01;sobremesa_dia;jantar;22;sobremesa;12.0
2023-02-01;sobremesa_dia;cafe_manha;24;sobremesa;12.0
2023-02-01;prato_vegetariano;almoco;21;prato_principal;28.0
2023-02-01;prato_vegetariano;jantar;18;prato_principal;28.0
2023-02-01;prato_vegetariano;cafe_manha;13;prato_principal;28.0
2023-02-02;prato_executivo;almoco;53;prato_principal;35.9
2023-02-02;prato_executivo;jantar;60;prato_principal;35.9
2023-02-02;prato_executivo;cafe_manha;53;prato_principal;35.9
2023-02-02;salada_caesar;almoco;13;entrada;18.5
2023-02-02;salada_caesar;jantar;15;entrada;18.5
2023-02-02;salada_caesar;cafe_manha;10;entrada;18.5
2023-02-02;frango_grelhado;almoco;35;prato_principal;32.0
2023-02-02;frango_grelhado;jantar;29;prato_principal;32.0
2023-02-02;frango_grelhado;cafe_manha;41;prato_principal;32.0
2023-02-02;suco_laranja;almoco;80;bebida;8.0
2023-02-02;suco_laranja;jantar;51;bebida;8.0
2023-02-02;suco_laranja;cafe_manha;65;bebida;8.0
2023-02-02;sobremesa_dia;almoco;27;sobremesa;12.0
2023-02-02;sobremesa_dia;jantar;29;sobremesa;12.0
2023-02-02;sobremesa_dia;cafe_manha;28;sobremesa;12.0
2023-02-02;prato_vegetariano;almoco;22;prato_principal;28.0
2023-02-02;prato_vegetariano;jantar;23;prato_principal;28.0
2023-02-02;prato_vegetariano;cafe_manha;19;prato_principal;28.0
2023-02-03;prato_executivo;almoco;70;prato_principal;35.9
2023-02-03;prato_executivo;jantar;73;prato_principal;35.9
2023-02-03;prato_executivo;cafe_manha;53;prato_principal;35.9
2023-02-03;salada_caesar;almoco;19;entrada;18.5
2023-02-03;salada_caesar;jantar;21;entrada;18.5
2023-02-03;salada_caesar;cafe_manha;13;entrada;18.5
2023-02-03;frango_grelhado;almoco;37;prato_principal;32.0
2023-02-03;frango_grelhado;jantar;45;prato_principal;32.0
2023-02-03;frango_grelhado;cafe_manha;38;prato_principal;32.0
2023-02-03;suco_laranja;jantar;89;bebida;8.0
2023-02-03;suco_laranja;cafe_manha;67;bebida;8.0
2023-02-03;sobremesa_dia;almoco;30;sobremesa;12.0
2023-02-03;sobremesa_dia;jantar;31;sobremesa;12.0
2023-02-03;sobremesa_dia;cafe_manha;17;sobremesa;12.0
2023-02-03;prato_vegetariano;almoco;34;prato_principal;28.0
2023-02-03;prato_vegetariano;jantar;25;prato_principal;28.0
2023-02-03;prato_vegetariano;cafe_manha;20;prato_principal;28.0
2023-02-04;prato_executivo;almoco;36;prato_principal;35.9
2023-02-04;prato_executivo;jantar;50;prato_principal;35.9
2023-02-04;prato_executivo;cafe_manha;41;prato_principal;35.9
2023-02-04;salada_caesar;almoco;7;entrada;18.5
2023-02-04;salada_caesar;jantar;27;entrada;18.5
2023-02-04;frango_grelhado;almoco;24;prato_principal;32.0
2023-02-04;frango_grelhado;jantar;33;prato_principal;32.0
2023-02-04;frango_grelhado;cafe_manha;23;prato_principal;32.0
2023-02-04;suco_laranja;almoco;29;bebida;8.0
2023-02-04;suco_laranja;jantar;87;bebida;8.0
2023-02-04;suco_laranja;cafe_manha;61;bebida;8.0
2023-02-04;sobremesa_dia;almoco;17;sobremesa;12.0
2023-02-04;sobremesa_dia;jantar;35;sobremesa;12.0
2023-02-04;sobremesa_dia;cafe_manha;24;sobremesa;12.0
2023-02-04;prato_vegetariano;almoco;15;prato_principal;28.0
2023-02-04;prato_vegetariano;jantar;31;prato_principal;28.0
2023-02-04;prato_vegetariano;cafe_manha;11;prato_principal;28.0
2023-02-05;prato_executivo;almoco;32;prato_principal;35.9
2023-02-05;prato_executivo;jantar;32;prato_principal;35.9
2023-02-05;prato_executivo;cafe_manha;33;prato_principal;35.9
2023-02-05;salada_caesar;jantar;4;entrada;18.5
2023-02-05;salada_caesar;cafe_manha;6;entrada;18.5
2023-02-05;frango_grelhado;almoco;14;prato_principal;32.0
2023-02-05;frango_grelhado;jantar;17;prato_principal;32.0
2023-02-05;frango_grelhado;cafe_manha;21;prato_principal;32.0
2023-02-05;suco_laranja;almoco;26;bebida;8.0
2023-02-05;suco_laranja;jantar;44;bebida;8.0
2023-02-05;suco_laranja;cafe_manha;42;bebida;8.0
2023-02-05;sobremesa_dia;almoco;4;sobremesa;12.0
2023-02-05;sobremesa_dia;jantar;11;sobremesa;12.0
2023-02-05;sobremesa_dia;cafe_manha;14;sobremesa;12.0
2023-02-05;prato_vegetariano;almoco;11;prato_principal;28.0
2023-02-05;prato_vegetariano;jantar;17;prato_principal;28.0
2023-02-05;prato_vegetariano;cafe_manha;19;prato_principal;28.0
2023-02-06;prato_executivo;almoco;40;prato_principal;35.9
2023-02-06;prato_executivo;jantar;32;prato_principal;35.9
2023-02-06;prato_executivo;cafe_manha;44;prato_principal;35.9
2023-02-06;salada_caesar;almoco;12;entrada;18.5
2023-02-06;salada_caesar;jantar;13;entrada;18.5
2023-02-06;salada_caesar;cafe_manha;12;entrada;18.5
2023-02-06;frango_grelhado;almoco;39;prato_principal;32.0
2023-02-06;frango_grelhado;jantar;38;prato_principal;32.0
2023-02-06;frango_grelhado;cafe_manha;36;prato_principal;32.0
2023-02-06;suco_laranja;almoco;77;bebida;8.0
2023-02-06;suco_laranja;jantar;51;bebida;8.0
2023-02-06;suco_laranja;cafe_manha;73;bebida;8.0
2023-02-06;sobremesa_dia;almoco;24;sobremesa;12.0
2023-02-06;sobremesa_dia;jantar;12;sobremesa;12.0
2023-02-06;sobremesa_dia;cafe_manha;24;sobremesa;12.0
2023-02-06;prato_vegetariano;almoco;30;prato_principal;28.0
2023-02-06;prato_vegetariano;jantar;13;prato_principal;28.0
2023-02-06;prato_vegetariano;cafe_manha;22;prato_principal;28.0
2023-02-07;prato_executivo;almoco;65;prato_principal;35.9
2023-02-07;prato_executivo;jantar;46;prato_principal;35.9
2023-02-07;prato_executivo;cafe_manha;37;prato_principal;35.9
2023-02-07;salada_caesar;almoco;8;entrada;18.5
2023-02-07;salada_caesar;jantar;12;entrada;18.5
2023-02-07;salada_caesar;cafe_manha;13;entrada;18.5
2023-02-07;frango_grelhado;almoco;25;prato_principal;32.0
2023-02-07;frango_grelhado;jantar;26;prato_principal;32.0
2023-02-07;frango_grelhado;cafe_manha;31;prato_principal;32.0
2023-02-07;suco_laranja;almoco;78;bebida;8.0
2023-02-07;suco_laranja;jantar;56;bebida;8.0
2023-02-07;suco_laranja;cafe_manha;77;bebida;8.0
2023-02-07;sobremesa_dia;almoco;27;sobremesa;12.0
2023-02-07;sobremesa_dia;jantar;22;sobremesa;12.0
2023-02-07;sobremesa_dia;cafe_manha;22;sobremesa;12.0
2023-02-07;prato_vegetariano;almoco;28;prato_principal;28.0
2023-02-07;prato_vegetariano;jantar;15;prato_principal;28.0
2023-02-07;prato_vegetariano;cafe_manha;17;prato_principal;28.0
2023-02-08;prato_executivo;almoco;37;prato_principal;35.9
2023-02-08;prato_executivo;jantar;49;prato_principal;35.9
2023-02-08;prato_executivo;cafe_manha;46;prato_principal;35.9
2023-02-08;salada_caesar;almoco;12;entrada;18.5
2023-02-08;salada_caesar;jantar;11;entrada;18.5
2023-02-08;salada_caesar;cafe_manha;23;entrada;18.5
2023-02-08;frango_grelhado;almoco;36;prato_principal;32.0
2023-02-08;frango_grelhado;jantar;33;prato_principal;32.0
2023-02-08;frango_grelhado;cafe_manha;36;prato_principal;32.0
2023-02-08;suco_laranja;almoco;77;bebida;8.0
2023-02-08;suco_laranja;jantar;66;bebida;8.0
2023-02-08;suco_laranja;cafe_manha;62;bebida;8.0
2023-02-08;sobremesa_dia;almoco;23;sobremesa;12.0
2023-02-08;sobremesa_dia;jantar;18;sobremesa;12.0
2023-02-08;sobremesa_dia;cafe_manha;26;sobremesa;12.0
2023-02-08;prato_vegetariano;almoco;27;prato_principal;28.0
2023-02-08;prato_vegetariano;jantar;17;prato_principal;28.0
2023-02-08;prato_vegetariano;cafe_manha;22;prato_principal;28.0
2023-02-09;prato_executivo;almoco;49;prato_principal;35.9
2023-02-09;prato_executivo;jantar;45;prato_principal;35.9
2023-02-09;prato_executivo;cafe_manha;54;prato_principal;35.9
2023-02-09;salada_caesar;almoco;13;entrada;18.5
2023-02-09;salada_caesar;jantar;8;entrada;18.5
2023-02-09;salada_caesar;cafe_manha;17;entrada;18.5
2023-02-09;frango_grelhado;almoco;36;prato_principal;32.0
2023-02-09;frango_grelhado;jantar;31;prato_principal;32.0
2023-02-09;suco_laranja;almoco;78;bebida;8.0
2023-02-09;suco_laranja;jantar;70;bebida;8.0
2023-02-09;suco_laranja;cafe_manha;73;bebida;8.0
2023-02-09;sobremesa_dia;almoco;19;sobremesa;12.0
2023-02-09;sobremesa_dia;jantar;27;sobremesa;12.0
2023-02-09;sobremesa_dia;cafe_manha;26;sobremesa;12.0
2023-02-09;prato_vegetariano;almoco;22;prato_principal;28.0
2023-02-09;prato_vegetariano;jantar;25;prato_principal;28.0
2023-02-09;prato_vegetariano;cafe_manha;19;prato_principal;28.0
2023-02-10;prato_executivo;almoco;53;prato_principal;35.9
2023-02-10;prato_executivo;jantar;74;prato_principal;35.9
2023-02-10;prato_executivo;cafe_manha;74;prato_principal;35.9
2023-02-10;salada_caesar;almoco;15;entrada;18.5
2023-02-10;salada_caesar;jantar;21;entrada;18.5
2023-02-10;salada_caesar;cafe_manha;10;entrada;18.5
2023-02-10;frango_grelhado;almoco;44;prato_principal;32.0
2023-02-10;frango_grelhado;jantar;46;prato_principal;32.0
2023-02-10;frango_grelhado;cafe_manha;36;prato_principal;32.0
2023-02-10;suco_laranja;jantar;103;bebida;8.0
2023-02-10;suco_laranja;cafe_manha;93;bebida;8.0
2023-02-10;sobremesa_dia;almoco;31;sobremesa;12.0
2023-02-10;sobremesa_dia;jantar;29;sobremesa;12.0
2023-02-10;sobremesa_dia;cafe_manha;25;sobremesa;12.0
2023-02-10;prato_vegetariano;almoco;22;prato_principal;28.0
2023-02-10;prato_vegetariano;jantar;36;prato_principal;28.0
2023-02-10;prato_vegetariano;cafe_manha;18;prato_principal;28.0
2023-02-11;prato_executivo;almoco;24;prato_principal;35.9
2023-02-11;prato_executivo;jantar;61;prato_principal;35.9
2023-02-11;prato_executivo;cafe_manha;45;prato_principal;35.9
2023-02-11;salada_caesar;jantar;17;entrada;18.5
2023-02-11;salada_caesar;cafe_manha;12;entrada;18.5
2023-02-11;frango_grelhado;jantar;46;prato_principal;32.0
2023-02-11;frango_grelhado;cafe_manha;23;prato_principal;32.0
2023-02-11;suco_laranja;almoco;52;bebida;8.0
2023-02-11;suco_laranja;jantar;114;bebida;8.0
2023-02-11;suco_laranja;cafe_manha;59;bebida;8.0
2023-02-11;sobremesa_dia;almoco;14;sobremesa;12.0
2023-02-11;sobremesa_dia;jantar;22;sobremesa;12.0
2023-02-11;sobremesa_dia;cafe_manha;7;sobremesa;12.0
2023-02-11;prato_vegetariano;almoco;19;prato_principal;28.0
2023-02-11;prato_vegetariano;jantar;29;prato_principal;28.0
2023-02-11;prato_vegetariano;cafe_manha;16;prato_principal;28.0
2023-02-12;prato_executivo;almoco;22;prato_principal;35.9
2023-02-12;prato_executivo;jantar;38;prato_principal;35.9
2023-02-12;prato_executivo;cafe_manha;34;prato_principal;35.9
2023-02-12;salada_caesar;almoco;5;entrada;18.5
2023-02-12;salada_caesar;jantar;12;entrada;18.5
2023-02-12;salada_caesar;cafe_manha;3;entrada;18.5
2023-02-12;frango_grelhado;almoco;17;prato_principal;32.0
2023-02-12;frango_grelhado;jantar;16;prato_principal;32.0
2023-02-12;frango_grelhado;cafe_manha;19;prato_principal;32.0
2023-02-12;suco_laranja;almoco;49;bebida;8.0
2023-02-12;suco_laranja;jantar;44;bebida;8.0
2023-02-12;suco_laranja;cafe_manha;42;bebida;8.0
2023-02-12;sobremesa_dia;almoco;14;sobremesa;12.0
2023-02-12;sobremesa_dia;jantar;12;sobremesa;12.0
2023-02-12;sobremesa_dia;cafe_manha;9;sobremesa;12.0
2023-02-12;prato_vegetariano;almoco;10;prato_principal;28.0
2023-02-12;prato_vegetariano;jantar;12;prato_principal;28.0
2023-02-12;prato_vegetariano;cafe_manha;18;prato_principal;28.0
2023-02-13;prato_executivo;almoco;49;prato_principal;35.9
2023-02-13;prato_executivo;jantar;44;prato_principal;35.9
2023-02-13;prato_executivo;cafe_manha;51;prato_principal;35.9
2023-02-13;salada_caesar;almoco;16;entrada;18.5
2023-02-13;salada_caesar;jantar;10;entrada;18.5
2023-02-13;salada_caesar;cafe_manha;15;entrada;18.5
2023-02-13;frango_grelhado;almoco;28;prato_principal;32.0
2023-02-13;frango_grelhado;jantar;15;prato_principal;32.0
2023-02-13;frango_grelhado;cafe_manha;37;prato_principal;32.0
2023-02-13;suco_laranja;almoco;67;bebida;8.0
2023-02-13;suco_laranja;jantar;62;bebida;8.0
2023-02-13;suco_laranja;cafe_manha;55;bebida;8.0
2023-02-13;sobremesa_dia;almoco;27;sobremesa;12.0
2023-02-13;sobremesa_dia;jantar;18;sobremesa;12.0
2023-02-13;sobremesa_dia;cafe_manha;17;sobremesa;12.0
2023-02-13;prato_vegetariano;almoco;21;prato_principal;28.0
2023-02-13;prato_vegetariano;jantar;15;prato_principal;28.0
2023-02-13;prato_vegetariano;cafe_manha;15;prato_principal;28.0
2023-02-14;prato_executivo;almoco;56;prato_principal;35.9
2023-02-14;prato_executivo;jantar;59;prato_principal;35.9
2023-02-14;prato_executivo;cafe_manha;52;prato_principal;35.9
2023-02-14;salada_caesar;almoco;19;entrada;18.5
2023-02-14;salada_caesar;jantar;9;entrada;18.5
2023-02-14;salada_caesar;cafe_manha;6;entrada;18.5
2023-02-14;frango_grelhado;almoco;59;prato_principal;32.0
2023-02-14;frango_grelhado;jantar;34;prato_principal;32.0
2023-02-14;frango_grelhado;cafe_manha;30;prato_principal;32.0
2023-02-14;suco_laranja;almoco;71;bebida;8.0
2023-02-14;suco_laranja;jantar;55;bebida;8.0
2023-02-14;suco_laranja;cafe_manha;69;bebida;8.0
2023-02-14;sobremesa_dia;almoco;38;sobremesa;12.0
2023-02-14;sobremesa_dia;jantar;21;sobremesa;12.0
2023-02-14;sobremesa_dia;cafe_manha;19;sobremesa;12.0
2023-02-14;prato_vegetariano;almoco;20;prato_principal;28.0
2023-02-14;prato_vegetariano;jantar;19;prato_principal;28.0
2023-02-14;prato_vegetariano;cafe_manha;21;prato_principal;28.0
2023-02-15;prato_executivo;almoco;44;prato_principal;35.9
2023-02-15;prato_executivo;jantar;38;prato_principal;35.9
2023-02-15;salada_caesar;almoco;15;entrada;18.5
2023-02-15;salada_caesar;jantar;20;entrada;18.5
2023-02-15;salada_caesar;cafe_manha;9;entrada;18.5
2023-02-15;frango_grelhado;almoco;27;prato_principal;32.0
2023-02-15;frango_grelhado;jantar;21;prato_principal;32.0
2023-02-15;frango_grelhado;cafe_manha;32;prato_principal;32.0
2023-02-15;suco_laranja;almoco;79;bebida;8.0
2023-02-15;suco_laranja;jantar;62;bebida;8.0
2023-02-15;suco_laranja;cafe_manha;72;bebida;8.0
2023-02-15;sobremesa_dia;jantar;16;sobremesa;12.0
2023-02-15;sobremesa_dia;cafe_manha;18;sobremesa;12.0
2023-02-15;prato_vegetariano;almoco;25;prato_principal;28.0
2023-02-15;prato_vegetariano;jantar;18;prato_principal;28.0
2023-02-15;prato_vegetariano;cafe_manha;23;prato_principal;28.0
2023-02-16;prato_executivo;almoco;45;prato_principal;35.9
2023-02-16;prato_executivo;jantar;52;prato_principal;35.9
2023-02-16;prato_executivo;cafe_manha;47;prato_principal;35.9
2023-02-16;salada_caesar;almoco;20;entrada;18.5
2023-02-16;salada_caesar;jantar;10;entrada;18.5
2023-02-16;salada_caesar;cafe_manha;13;entrada;18.5
2023-02-16;frango_grelhado;almoco;28;prato_principal;32.0
2023-02-16;frango_grelhado;jantar;32;prato_principal;32.0
2023-02-16;frango_grelhado;cafe_manha;33;prato_principal;32.0
2023-02-16;suco_laranja;almoco;96;bebida;8.0
2023-02-16;suco_laranja;jantar;64;bebida;8.0
2023-02-16;suco_laranja;cafe_manha;57;bebida;8.0
2023-02-16;sobremesa_dia;almoco;21;sobremesa;12.0
2023-02-16;sobremesa_dia;jantar;27;sobremesa;12.0
2023-02-16;sobremesa_dia;cafe_manha;19;sobremesa;12.0
2023-02-16;prato_vegetariano;almoco;24;prato_principal;28.0
2023-02-16;prato_vegetariano;jantar;18;prato_principal;28.0
2023-02-16;prato_vegetariano;cafe_manha;30;prato_principal;28.0
2023-02-17;prato_executivo;almoco;70;prato_principal;35.9
2023-02-17;prato_executivo;jantar;62;prato_principal;35.9
2023-02-17;prato_executivo;cafe_manha;55;prato_principal;35.9
2023-02-17;salada_caesar;almoco;21;entrada;18.5
2023-02-17;salada_caesar;jantar;23;entrada;18.5
2023-02-17;salada_caesar;cafe_manha;10;entrada;18.5
2023-02-17;frango_grelhado;almoco;51;prato_principal;32.0
2023-02-17;frango_grelhado;jantar;42;prato_principal;32.0
2023-02-17;frango_grelhado;cafe_manha;41;prato_principal;32.0
